Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),AMD Radeon GPU (C),AMD Radeon GPU Proximity (C),Intel Iris Pro GPU (C),Battery Sensor 1 (C),Battery Sensor 2 (C),Battery Sensor Max (C),Air Flow Proximity (C),AirPort Proximity (C),Heatpipe Outgoing Air (C),Heatpipe Outgoing Air (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C),Left Side (RPM),Right side (RPM),Fan Average (RPM),Shutdown Reason,Fan Diagnostics,Sensor Diagnostics
2016-05-08,18:58:11,27,28,27,24,28,25,26,35,25,30,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,2003,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:12,25,29,27,25,28,24,25,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,1995,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:13,26,26,27,28,28,25,25,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:14,26,28,27,25,28,25,28,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,1993,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:15,25,29,26,24,28,25,26,35,24,30,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,2003,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:16,28,31,24,24,28,25,26,35,25,30,21,20,20,20,25,23,23,24,33,25,26,23,19,19,23,23,27,25,2159,1999,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:17,26,29,26,25,28,24,26,35,24,27,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,2002,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:18,24,27,26,24,28,24,25,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2159,1999,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:19,24,27,24,24,28,25,26,35,24,27,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,25,24,2159,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:20,25,26,24,22,28,25,25,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,25,24,2159,1999,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:21,27,27,27,27,29,25,26,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,18,23,23,27,25,2159,2001,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:22,24,29,26,24,28,25,26,35,24,28,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2174,1999,2086,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:23,25,29,27,25,28,24,25,35,25,28,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2163,1991,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:24,25,27,26,25,28,25,26,35,24,30,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2161,2008,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:25,26,28,27,24,28,25,26,35,25,30,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2156,1991,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:26,27,29,26,27,28,25,26,35,24,29,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2160,2007,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:27,24,28,27,23,28,25,25,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,1991,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:28,26,27,26,23,28,25,27,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,2009,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:29,24,28,31,25,28,25,25,35,24,28,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,1990,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:30,23,29,27,28,28,25,26,35,25,28,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,2010,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:31,25,28,25,27,28,25,25,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:32,24,31,29,26,28,25,25,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:33,24,31,29,26,28,25,25,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,1993,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:34,26,28,27,24,28,25,27,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:35,27,28,26,26,28,25,26,35,24,28,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,1994,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:36,27,29,27,25,28,25,27,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2172,2007,2089,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:37,25,26,26,27,28,25,25,35,24,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2162,1995,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:38,26,28,28,24,28,25,26,35,24,30,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2003,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:39,26,27,25,25,28,25,26,35,24,30,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,1999,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:40,27,26,24,24,28,25,26,35,24,29,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2158,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:41,25,27,27,23,28,25,26,35,24,28,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:42,26,28,26,26,28,25,28,35,25,28,21,20,20,22,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,1990,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:43,26,28,26,25,28,25,26,35,24,28,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2159,2009,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:44,25,28,26,24,28,25,25,35,25,26,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2158,1991,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:45,30,27,28,28,28,25,26,35,25,27,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,28,25,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:46,27,28,27,25,28,25,25,35,25,29,21,20,20,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2173,1995,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:47,27,26,28,25,28,25,25,35,25,29,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2162,2002,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:48,24,26,26,24,28,25,25,35,25,27,21,20,20,20,25,23,23,24,32,25,26,23,19,19,23,23,25,24,2158,1999,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:49,25,28,26,25,28,25,30,35,25,28,21,20,20,22,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2001,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:50,26,29,29,27,28,25,28,35,25,28,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,27,25,2158,2000,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:51,25,28,26,24,28,25,27,35,25,29,21,20,20,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2158,2002,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:52,24,28,26,24,28,25,27,35,25,29,21,20,20,22,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,2000,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:53,24,28,23,27,28,25,26,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:54,25,26,26,23,28,25,26,35,25,27,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2158,1999,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:55,25,26,26,25,28,25,26,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2158,2003,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:56,27,28,28,25,28,25,29,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2174,1996,2085,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:57,23,28,26,25,28,25,27,35,25,30,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2160,2008,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:58,25,28,30,27,28,25,25,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,1996,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:58:59,27,26,29,25,28,25,26,35,25,27,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2002,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:00,27,28,27,25,28,25,26,35,25,28,21,21,21,20,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,1994,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:01,24,28,26,25,28,25,26,35,25,27,21,21,21,20,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,2006,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:02,25,27,25,25,28,25,26,35,25,30,21,21,21,20,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,1996,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:03,26,28,26,24,28,25,29,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2158,2007,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:04,27,27,26,24,28,25,27,35,25,28,21,21,21,22,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,1993,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:05,27,28,26,24,28,25,27,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:06,26,29,31,23,28,25,26,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2173,1990,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:07,28,27,26,23,28,25,26,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2162,2009,2085,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:08,25,28,24,25,28,25,26,35,24,28,21,21,21,20,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2159,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:09,24,27,24,24,28,25,24,35,25,28,21,21,21,20,25,23,23,24,32,25,26,23,19,19,23,23,25,24,2158,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:10,25,28,28,24,28,25,26,35,25,29,21,21,21,20,25,23,23,24,33,24,26,23,19,19,23,23,26,25,2158,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:11,24,28,24,27,28,25,26,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,2007,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:12,23,28,26,27,28,25,26,35,25,27,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:13,24,28,26,23,28,25,26,35,25,26,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2159,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:14,24,28,26,23,28,25,26,35,25,26,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2158,1991,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:15,26,28,26,24,28,25,25,35,25,27,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,2008,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:16,26,27,27,23,28,25,26,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,1989,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:17,28,28,27,27,28,25,28,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,2010,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:18,26,26,28,24,28,25,26,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2173,1992,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:19,26,28,24,24,28,25,26,35,25,30,21,21,21,21,25,23,23,24,32,24,26,23,19,19,23,23,26,25,2162,2007,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:20,24,29,25,25,28,25,26,35,25,30,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2160,1995,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:21,26,27,24,24,28,25,26,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,24,2158,2002,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:22,26,28,24,29,28,25,26,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,27,25,2159,1999,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:23,25,26,25,24,28,25,24,35,25,27,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,25,24,2158,2002,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:24,27,29,26,25,28,25,28,35,25,28,21,21,21,22,25,23,23,24,33,25,26,23,19,19,23,23,27,25,2158,1999,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:25,27,26,24,24,28,25,25,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,24,2159,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:26,26,28,26,25,28,25,26,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2159,2000,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:27,25,27,26,25,28,25,25,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,1993,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:28,27,26,25,26,28,25,26,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2159,1999,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:29,26,28,27,23,28,25,25,35,24,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2158,2002,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:30,25,29,27,27,28,25,25,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,27,25,2158,2000,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:31,26,28,27,24,28,25,27,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2159,1991,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:32,25,27,25,25,28,25,26,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2158,1999,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:33,27,25,26,27,28,25,25,35,25,29,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2174,2005,2089,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:34,25,28,26,24,28,25,26,35,25,29,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2163,1995,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:35,26,25,26,27,28,25,25,35,25,28,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2163,2002,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:36,25,26,24,22,28,25,26,35,25,28,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,25,24,2154,2000,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:37,24,28,25,27,28,25,25,35,25,27,21,21,21,21,25,23,23,24,33,25,26,23,19,19,23,23,26,25,2158,1991,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:38,25,27,25,25,28,25,25,35,25,29,21,21,21,22,25,23,23,25,33,25,26,23,19,19,23,23,26,25,2159,2010,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,18:59:39,26,27,25,25,28,25,26,35,25,28,21,21,21,21,25,23,23,24,32,25,26,23,19,19,23,23,26,25,2158,1993,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
